fecha,t_nac_media,t_nac_max,t_nac_min,sensacion_nac,ciudades_usadas,HDD,CDD,año,mes,fuente
2021-02-05,7.943130519334876,11.126170827309945,5.834492492660018,9.619439818574053,3,10.056869480665124,0.0,2021,2,Open-Meteo (ERA5) + INE Padrón
2021-02-06,7.240987013815856,9.879105919116828,4.863669142827364,8.645844447474792,3,10.759012986184144,0.0,2021,2,Open-Meteo (ERA5) + INE Padrón
2021-02-07,6.4425468791215295,9.11267930413135,4.464931609433286,6.199551296311219,3,11.55745312087847,0.0,2021,2,Open-Meteo (ERA5) + INE Padrón
2021-02-08,6.601966505713926,8.969591795060396,4.905275684657514,5.647189043367707,3,11.398033494286075,0.0,2021,2,Open-Meteo (ERA5) + INE Padrón
2021-02-09,6.663101084795304,8.461745773641812,5.089074067186923,5.557477742446689,3,11.336898915204696,0.0,2021,2,Open-Meteo (ERA5) + INE Padrón
2021-02-10,7.290380049114575,10.423641532235202,5.2504712189363625,7.781499307726444,3,10.709619950885426,0.0,2021,2,Open-Meteo (ERA5) + INE Padrón
2021-02-11,7.684315865908988,11.042793565425763,4.7637157171924205,9.18788224554212,3,10.315684134091011,0.0,2021,2,Open-Meteo (ERA5) + INE Padrón
2021-02-12,8.531236138171877,11.228583534380778,6.460240747283535,8.986936369832712,3,9.468763861828123,0.0,2021,2,Open-Meteo (ERA5) + INE Padrón
2021-02-13,7.347465223900162,11.54123527268645,4.142529913770562,9.835218392736166,3,10.652534776099838,0.0,2021,2,Open-Meteo (ERA5) + INE Padrón
2021-02-14,6.461771456979291,9.905366715588402,3.2372048998872116,8.446941197726229,3,11.53822854302071,0.0,2021,2,Open-Meteo (ERA5) + INE Padrón
2021-02-15,6.634266255457781,9.817687147449561,4.222316610639686,8.396317744035326,3,11.365733744542219,0.0,2021,2,Open-Meteo (ERA5) + INE Padrón
2021-02-16,6.430510249574317,10.800618563813021,3.0871113321886887,8.582786550861503,3,11.569489750425683,0.0,2021,2,Open-Meteo (ERA5) + INE Padrón
2021-02-17,6.9406882950786475,10.934791888633834,3.738371239069803,9.653251011206084,3,11.059311704921353,0.0,2021,2,Open-Meteo (ERA5) + INE Padrón
